"LIF_ID";"LIF_NAME";"LFK_NR";"VLS_CODE";"VLS_NAME";"VLS_VON";"VLS_BIS";"WST_EAN13";"WST_BSTNR";"WST_NAME";"WST_NAME2";"WST_PAKE";"PACK_A";"WST_PAKI";"WST_PAKE1";"WST_INH_N";"GEH_CODE";"WGR_NAME";"WUG_NAME";"LRZ_CODE";"WST_KINF";"WST_0CA";"WST_0ABOK";"WST_ILN";"WST_ARTNR";"WST_ANZ";"WRG_CODE";"PAT_CODE";"G_PRS";"E_PRS";"KIP";"MSK_ID";"AW";"AC";"AE";"AF";"AP";"AY";"AM";"AN";"BC";"BM";"AS";"AU";"NL";"UM";"UW";"NR";"GB";"GO";"GS";"GK";"SA";"SH";"SW";"SC";"SP";"SR";"ST";"SM";"SQ";"NON";"CDS";"CPP";"CAO";"CFE";"TWS";"BLD";"WXD";"CPT";"CSW";"CZS";"CSP";"CLE";"CMP";"PWN";"CNT";"CNP";"CQE";"CCF";"TWR";"ATM";"CAP";"LIQ";"LIB";"LSS";"CPH";"STN";"ADH";"FZG";"FIZ";"LCS";"NAN";"GCAL";"ZE";"ZF";"ZK";"KMD";"GKB";"GMKO";"Zutaten";"ULD";"FZN";"DIFBITS"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04009600036101";"2155900001";"400G WILDGEWUERZ UB";"";"Dose";"";"1 x 1 Dose";"Dose";"";" ";"GEWUERZE";"UBENA EINZELHANDEL";"Ubena";"";"0";"0";"4041974000005";"11003254";"1";"EUR";" ";"8.469";"8.469";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"313";"13.6";"7.3";"41";"32.7";"";"0";"Zutaten: Wacholderbeeren, Pfeffer, Zwiebeln, Zitronenschalen, Paprika, Mischpilzpulver (Champignons, Shiitake, Butterpilze), Tomatenpulver, Nelken, Petersilie, Piment, Rosmarin, Salbei, Thymian, Estragon, Beifuß, Ingwer, Lorbeerblätter. [Spuren: Sellerie, Senf]";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"00000040737584";"1360850001";"400ML ESSIG ESSENZ NATURVERGOREN    KUE";"";"Flasche";"";"1 x 1 Flasche";"Flasche";"";" ";"ESSIG / ZITRONENSAFT";"ESSIG ESSENZ";"Kühne";"";"0";"0";"4012200000007";"18100";"1";"EUR";" ";"1.473";"1.473";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"65";"0.1";"0.1";"0.1";"0.1";"";"0";"Zutaten: Branntweinessig";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04260125367006";"1751990001";"400ML GEMUESEFOND VEGAN          LAFER";"";"Glas";"";"1 x 1 Glas";"Glas";"";" ";"NASS-SUPPEN / FERTIGMENUES";"FOND/PASTEN";"LAFER";"";"0";"0";"4013200000004";"36700";"1";"EUR";" ";"3.169";"3.169";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"5";"0.4";"0";"0.7";"0.7";"";"1";"Zutaten: Gemüsebrühe (Wasser, SELLERIEBLÄTTER, Karotten, Pastinaken, Lauch, SELLERIE, getrocknete Zwiebeln, Petersilie, Kerbel), Würze, SOJAsauce (Wasser, SOJABOHNEN, Speisesalz, WEIZENmehl), Zucker, Speisesalz, konzentrierter Karottensaft, SELLERIE, konzentrierter Lauchsaft, konzentrierter Zwiebelsaft, konzentrierter Petersiliensaft, konzentrierter Zitronensaft, Säuerungsmittel: Citronensäure";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"08715700131139";"1814300001";"415G BEANZ HZ";"";"Dose";"";"1 x 1 Dose";"Dose";"";" ";"NASS-SUPPEN / FERTIGMENUES";"FERTIGGERICHTE 425 ML";"Heinz";"";"0";"0";"4026071000004";"180034008";"1";"EUR";" ";"2.427";"2.427";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"78";"4.7";"0.2";"12.5";"4.7";"";"0.6";"Zutaten: Weiße Bphnen (51%), Tomaten (34%), Wasser, Zucker, Branntweinessig*, modifizierte Stärke, Speisesalz, Gewürzextrakte, Kräuterextrakte. *Österreich: Weingeistessig";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04014400917024";"2515660001";"425G.STORCK EUKA MENTHOL";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"ZUCKERWAREN";"STORCK";"Bunte Welt Basis Sor";"";"0";"0";"4050996000009";"230369";"1";"EUR";" ";"2.279";"2.279";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"388";"0.1";"0.1";"97.1";"72.8";"";"0.03";"Zutaten: Glukosesirup, Zucker, Menthol, färbendes Spirulinakonzentrat, Eukalyptusöl, färbender Kurkuma-Auszug, Aroma.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04311596615674";"2221040001";"4250ML SAUERKIRSCHEN ENTSTEINT       EFS";"";"Dose";"";"1 x 1 Dose";"Dose";"";" ";"GEMUESE- / OBSTKONSERVEN";"OBST KONSERVEN";"EDEKA EINKAUFSKONTOR";"";"0";"0";"4311502990109";"4185662004";"1";"EUR";" ";"10.589";"10.589";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04008465001385";"2240320001";"4250ML SELLERIESALAT /STREIFEN WASTA";"";"Dose";"";"1 x 1 Dose";"Dose";"";" ";"SAUERKONSERVEN";"SAUERKONSERVEN GV";"MAMMINGER KONSERVEN";"";"0";"0";"4008463000007";"";"1";"EUR";" ";"5.289";"5.289";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04311596616190";"2221470001";"4250ML TOMATENMARK 2-FACH KONZ.     EFS";"";"Dose";"";"1 x 1 Dose";"Dose";"";" ";"GEMUESE- / OBSTKONSERVEN";"TOMATENKONSERVEN";"EDEKA EINKAUFSKONTOR";"";"0";"0";"4311502990109";"4203844001";"1";"EUR";" ";"12.709";"12.709";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04000412017104";"1970000001";"450G NASCHKAETZCHEN KRAUT           GRAF";"";"Glas";"";"1 x 1 Glas";"Glas";"";" ";"KONFITUEREN / HONIG / SIRUP";"BROTAUFSTRICH";"Naschkätzchen";"";"0";"0";"4000412000007";"01710";"1";"EUR";" ";"1.473";"1.473";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"299";"2.3";"0.5";"69";"66";"";"0.03";"Zutaten: Zuckerrüben";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"05201049211302";"1499730001";"450G SESAMPASTE TAHINI IN OEL    HAI";"";"Glas";"";"1 x 1 Glas";"Glas";"";" ";"SENF / KETCHUP / MAYONNAISE";"WUERZSAUCEN";"HAITOUGLU";"";"0";"0";"4008314000002";"17/115";"1";"EUR";" ";"8.787";"8.787";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"659";"26.9";"58.2";"1.9";"0";"";"0";"Zutaten: SESAM (100%)";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04001091530502";"2209110001";"4650ML DUNST APFEL- STUECKE           ST";"";"Dose";"";"1 x 1 Dose";"Dose";"";" ";"GEMUESE- / OBSTKONSERVEN";"DUNST KONSERVEN";"STEINHAUS";"";"0";"0";"4001091000005";"453050";"1";"EUR";" ";"10.059";"10.059";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"35";"0.3";"0.1";"6.7";"6.4";"";"0.1";"Zutaten: Äpfel, Wasser, Säuerungsmittel: Citronensäure, Antioxidationsmittel: Ascorbinsäure.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"09002540815626";"2165740001";"470ML GARAM MASALA IND.GEWUERZMISCH.WIB";"";"Box";"";"1 x 1 Box";"Box";"";" ";"GEWUERZE";"WIBERG";"WIBERG";"";"0";"0";"4002540000003";"245945";"1";"EUR";" ";"8.469";"8.469";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"369";"12.3";"12.2";"44.1";"34.7";"";"0.19";"Zutaten: 27 % Geröstete Gewürze (Koriander, Fenchel, Kreuzkümmel, schwarzer Pfeffer), Kardamom, Zimt, Kreuzkümmel, Kümmel, Muskatnuss, Liebstöckel, Zwiebelpulver, Ingwer, Anis, Chilli.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"09002540816449";"2154230001";"470ML KARDAMON GEMAHLEN         WIB";"";"Box";"";"1 x 1 Box";"Box";"";" ";"GEWUERZE";"WIBERG";"WIBERG";"";"0";"0";"4002540000003";"257619";"1";"EUR";" ";"26.447";"26.447";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"355";"10.8";"6.7";"57.2";"54.3";"";"0.05";"Zutaten: Kardamom";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"09002540816302";"2164100001";"470ML PIMENT GEMAHLEN         WIB";"";"Box";"";"1 x 1 Box";"Box";"";" ";"GEWUERZE";"WIBERG";"WIBERG";"";"0";"0";"4002540000003";"257627";"1";"EUR";" ";"5.819";"5.819";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"348";"6.1";"8.7";"50.5";"48";"";"0.2";"Zutaten: Piment";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04008377000827";"1913060001";"5ER HACO WEISS KNOEDELHILFE";"";"Packung";"";"1 x 1 Packung";"Packung";"";" ";"TEIGWAREN/KARTOFFELERZEUG.";"KARTOFFELERZEUGNISSE";"Lucullus";"";"0";"0";"4008604000002";"083";"1";"EUR";" ";"0.837";"0.837";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"250";"0";"0";"62.6";"0";"";"30.05";"Zutaten: Native Kartoffelstärke, Antioxidationsmittel: NATRIUMSULFIT. Zertifiziert nach ISO 9001.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04260031990015";"1270540001";"5KG EISWUERFEL KLAR BEUTEL";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK EIS";"EIS GV";"Walter Gott Ice Fact";"";"0";"0";"4260031990008";"100010";"1";"EUR";" ";"4.865";"4.865";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"Zutaten: Trinkwasser nach Trinkwasserverordnung";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04005500343516";"1928600001";"5KG GEKOERNTE BRUEHE EXTRAFEIN         MA";"";"Eimer";"";"1 x 1 Eimer";"Eimer";"";" ";"TROCKENSUPPEN UND SAUCEN";"BOUILLONS GV";"MAGGI";"";"0";"0";"4005507000009";"11800435";"1";"EUR";" ";"50.827";"50.827";"1";"1";"1";"0";"1";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"178";"12.9";"10.1";"8.6";"1.7";"";"66.7";"Zutaten: Jodsalz, Geschmacksverstärker (Mononatriumglutamat, Dinatriumguanylat, Dinatriuminosinat), Aromen (mit WEIZEN, SELLERIEÖL), Palmfett, Maltodextrin, karamellisierter Zucker, Säuerungsmittel Citronensäure.#Kann EIER, MILCH, SENF, SELLERIE und SOJA enthalten.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04005500324171";"1903990001";"5KG KLARE GEMUESE BRUEHE            MA";"";"Eimer";"";"1 x 1 Eimer";"Eimer";"";" ";"TROCKENSUPPEN UND SAUCEN";"BOUILLONS GV";"MAGGI";"";"0";"0";"4005507000009";"11802417";"1";"EUR";" ";"58.247";"58.247";"1";"1";"1";"0";"1";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"232";"28";"5.3";"18";"3.6";"";"47.7";"ZUTATEN: Jodsalz, Geschmacksverstärker (Mononatriumglutamat, Dinatriumguanylat, Dinatriuminosinat), Maltodextrin, Palmfett, Aromen (mit WEIZEN, SENFÖL), Gemüse (Karotten, Zwiebeln), Zwiebelpulver, Kräuter, Gewürze, Säuerungsmittel Citronensäure, Farbstoff Riboflavin.#SPUREN: EIER, SOJA, MILCH, SELLERIE, SENF";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04311596606696";"1860290001";"5KG PANIERMEHL EFS CL";"";"Packung";"";"1 x 1 Packung";"Packung";"";" ";"MEHL/KUCHENMISCHG./PANIERM.";"PANIERMEHL";"LEIMER KG  - EIGENMA";"";"0";"0";"4000186000005";"3974981001";"1";"EUR";" ";"8.469";"8.469";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04000186015009";"1859750001";"5KG PANIERMEHL LEI";"";"Sack";"";"1 x 1 Sack";"Sack";"";" ";"MEHL/KUCHENMISCHG./PANIERM.";"PANIERMEHL";"LEIMER";"";"0";"0";"4000186000005";"015009";"1";"EUR";" ";"11.119";"11.119";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"355";"13.6";"1.5";"69";"3";"";"1.5";"Zutaten: WEIZENMEHL, Hefe, Salz";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04006196097103";"2707960001";"5KG PENNE RIGATE ML";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TEIGWAREN/KARTOFFELERZEUG.";"TEIGWAREN GV";"ETERNA NAHRUNGSMITTE";"";"0";"0";"4006196000004";"9710";"1";"EUR";" ";"10.589";"10.589";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"351";"12";"1";"72";"3.5";"";"0.01";"Zutaten: HartWEIZENgrieß";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04311596607914";"1361030001";"5KG SENF MITTEL- SCHARF        EFS CL";"";"Eimer";"";"1 x 1 Eimer";"Eimer";"";" ";"SENF / KETCHUP / MAYONNAISE";"SENF GV";"BURKHARDT FEINKOSTWE";"";"0";"0";"4100470000008";"17234";"1";"EUR";" ";"6.879";"6.879";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"08710697315425";"1171600001";"50X20G MINI FRUEHL.- ROLLEN M.GEMUESE";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"TK FERTIGGER./FLEISCHGER.";"TK-FINGERFOOD";"GOURMETLAND GMBH";"";"0";"0";"4260613760005";"18178";"1";"EUR";" ";"10.059";"10.059";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"154";"2.9";"4.9";"23";"7.9";"";"1.4";"Zutaten: Gemüse (49%) (Weißkohl, Karotten, Porree, Zwiebeln), Mehl (WEIZEN, Reis), Wasser, Rapsöl, Mungbohnennudeln (Mungbohnenstärke, Erbsenstärke), Stärke (Mais, Kartoffel), Salz, Zucker, Kräuter und Gewürze (SELLERIE), Dextrose, Maltodextrin, Emulgator: Sonnenblumenlecithin, Zwiebelextrakt, Knoblauchöl";"NIEDERLANDE";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04020961308621";"1550270001";"500 GR.ZWIEBELWURST GEKOCHT";"";"Packung";"";"1 x 1 Packung";"Packung";"";" ";"WURST UND SCHINKEN";"ROH-AUFSCHNITT AB 500G.GES";"Blumberg";"";"0";"0";"4020961000006";"30862";"1";"EUR";" ";"7.939";"7.939";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"0";"Schweinefleisch 40%, Speck, Trinkwasser, Zwiebeln 9%, Kochsalz, Roestzwiebeln (76% Zwiebeln, Rapsoel, WEIZENMEHL, Speisesalz), Wuerze (Enthaelt SOJA), Farbstoff: E120, Dextrose, Gewuerze (Enthaelt SENF, SELLERIE), Emulgator: E471, Glucosesirup, Stabilisatoren: E 450, E451, Antioxidationsmittel: E300, E301; Zwiebelpulver, Hefeextrakt (Palmfett), Stärke, Roestzwiebelaroma, Gewuerzextrakte, Konservierungsstoff E250. Wursthülle Nicht Zum Verzehr Geeignet.";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04002911122969";"3525290001";"500 TASSENDECKCHEN 8,5CM WEISS";"";"Packung";"";"1 x 1 Packung";"Packung";"";" ";"PAPIERWAREN";"SONSTIGE PAPIERWAREN";"PAP STAR GMBH";"";"0";"0";"4002911000007";"12296";"1";"EUR";" ";"2.427";"2.427";"1";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04104420115767";"1207080001";"500G BIO HAFER- FLOCKEN FEINBL.  ALN";"";"Beutel";"";"1 x 1 Beutel";"Beutel";"";" ";"CEREALIEN / HAFERFLOCKEN";"BIO";"Alnatura Produktions";"";"0";"0";"4104420000001";"139698";"1";"EUR";" ";"1.261";"1.261";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04000286222819";"1915020001";"500G BULGUR MM";"";"Packung";"";"1 x 1 Packung";"Packung";"";" ";"HUELSENFRUECHTE / REIS";"REIS";"Müller´s Mühle";"";"0";"0";"4000286000004";"829432";"1";"EUR";" ";"2.109";"2.109";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"356";"13";"1.5";"70";"1";"";"0.02";"";"";"";"3"
"46501";"Handelshof";"13077062";"KL";"Kundenlistung";"09.04.2024";"01.01.2050";"04311501720042";"2713410001";"500G CORNFLAKES G&G";"";"Packung";"";"1 x 1 Packung";"Packung";"";" ";"CEREALIEN / HAFERFLOCKEN";"CEREALIEN";"EDEKA RHEIN-RUHR";"";"0";"0";"4313705000005";"4798771007";"1";"EUR";" ";"1.579";"1.579";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"";"";"";"";"";"";"";"";"";"";"3"
